State or Country,Region,Subregion,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
california,sfbay,pen,apts & housing for rent,7161634047,7157128141,Spanish-style 2 bed/2 bath Duplex,https://sfbay.craigslist.org/pen/apa/d/palo-alto-spanish-style-2-bed-2-bath/7161634047.html,2020-07-18,10:37,$3900,palo alto,True,None,None,None
california,sfbay,pen,apts & housing for rent,7161849948,None,LARGE FURNISHED APT WITH ALL UTILITIES INCLUDED,https://sfbay.craigslist.org/pen/apa/d/palo-alto-large-furnished-apt-with-all/7161849948.html,2020-07-18,16:24,$656,palo alto,True,None,1,None
california,sfbay,pen,apts & housing for rent,7162277578,7153548775,Gorgeous and Immaculate 2 Bedroom and 2 Bath in Professorville,https://sfbay.craigslist.org/pen/apa/d/palo-alto-gorgeous-and-immaculate-2/7162277578.html,2020-07-19,13:36,$4000,palo alto,False,None,2,1300ft2
california,sfbay,pen,apts & housing for rent,7162279062,7154008957,$3995 - Your next home in Palo Alto's Professorville,https://sfbay.craigslist.org/pen/apa/d/palo-alto-your-next-home-in-palo-altos/7162279062.html,2020-07-19,13:39,$3995,palo alto,True,None,2,1250ft2
california,sfbay,pen,apts & housing for rent,7162279182,7154008957,$3995 - Your next home in Palo Alto's Professorville,https://sfbay.craigslist.org/pen/apa/d/palo-alto-your-next-home-in-palo-altos/7162279182.html,2020-07-19,13:39,$3995,palo alto,True,None,2,1250ft2
california,sfbay,pen,apts & housing for rent,7162279696,7157077734,$4400 - Charming Palo Alto Home,https://sfbay.craigslist.org/pen/apa/d/palo-alto-charming-palo-alto-home/7162279696.html,2020-07-19,13:40,$4400,palo alto,True,None,3,None
california,sfbay,pen,apts & housing for rent,7162279947,7157077734,$4400 - Charming Palo Alto Home,https://sfbay.craigslist.org/pen/apa/d/palo-alto-charming-palo-alto-home/7162279947.html,2020-07-19,13:40,$4400,palo alto,True,None,3,None
california,sfbay,pen,apts & housing for rent,7162344518,5150408951,RARELY AVAILABLE STUDIO IN OLD PA,https://sfbay.craigslist.org/pen/apa/d/palo-alto-rarely-available-studio-in/7162344518.html,2020-07-19,15:38,$2200,palo alto,True,None,None,350ft2
california,sfbay,pen,apts & housing for rent,7162345944,7160136688,RARELY AVAILABLE TWO BED HOME IN OLD PA,https://sfbay.craigslist.org/pen/apa/d/palo-alto-rarely-available-two-bed-home/7162345944.html,2020-07-19,15:41,$4000,palo alto,True,None,2,1150ft2
california,sfbay,pen,apts & housing for rent,7162197983,7088580444,Top floor 1 bedroom unit with balcony,https://sfbay.craigslist.org/pen/apa/d/menlo-park-top-floor-1-bedroom-unit/7162197983.html,2020-07-19,11:30,$2375,menlo park,True,None,1,650ft2
california,sfbay,pen,apts & housing for rent,7159842541,6361982067,Beautiful two bedrooms one bath apartment.,https://sfbay.craigslist.org/pen/apa/d/palo-alto-beautiful-two-bedrooms-one/7159842541.html,2020-07-15,10:50,$2850,menlo park,True,None,2,800ft2
california,sfbay,pen,apts & housing for rent,7161648736,7141098251,1BR blocks from Downtown Palo Alto,https://sfbay.craigslist.org/pen/apa/d/palo-alto-1br-blocks-from-downtown-palo/7161648736.html,2020-07-18,11:08,$3350,palo alto,True,None,1,None
california,sfbay,pen,apts & housing for rent,7161057596,7136559320,One bedroom downstairs apt. w large living rm available now w Bonus!,https://sfbay.craigslist.org/pen/apa/d/menlo-park-one-bedroom-downstairs-apt/7161057596.html,2020-07-17,11:07,$2300,menlo park,True,None,1,580ft2
california,sfbay,pen,apts & housing for rent,7152715637,7136061688,Remodeled 1 bd. downstairs apt. ALL utilities included! Bonus!!!,https://sfbay.craigslist.org/pen/apa/d/menlo-park-remodeled-1-bd-downstairs/7152715637.html,2020-07-17,10:54,$2300,menlo park,True,None,1,520ft2
california,sfbay,pen,apts & housing for rent,7148791824,7120769099,* VIDEO TOUR * 2br/1ba near Downtown!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-video-tour-2br-1ba-near/7148791824.html,2020-07-17,14:21,$2895,palo alto,True,None,2,825ft2
california,sfbay,pen,apts & housing for rent,7157709737,6959552532,Great location 1br/1ba,https://sfbay.craigslist.org/pen/apa/d/menlo-park-great-location-1br-1ba/7157709737.html,2020-07-18,08:22,$2000,Menlo Park,True,None,1,600ft2
california,sfbay,pen,apts & housing for rent,7159765623,6904745284,Newly Renovated 1BR/1BA in quiet complex,https://sfbay.craigslist.org/pen/apa/d/menlo-park-newly-renovated-1br-1ba-in/7159765623.html,2020-07-15,09:07,$2500,menlo park,True,None,1,None
california,sfbay,pen,apts & housing for rent,7151694124,None,Charming duplex on tree-lined street,https://sfbay.craigslist.org/pen/apa/d/menlo-park-charming-duplex-on-tree/7151694124.html,2020-07-14,21:33,$3900,menlo park,True,None,2,1000ft2
california,sfbay,pen,apts & housing for rent,7158850927,7104464621,"1 bedroom, 1 bathroom in Menlo Park! ""BT Properties""",https://sfbay.craigslist.org/pen/apa/d/menlo-park-1-bedroom-1-bathroom-in/7158850927.html,2020-07-13,16:16,$2195,menlo park,True,None,1,None
california,sfbay,pen,apts & housing for rent,7161259740,7109918886,"1 bedroom, 1 bathroom in Menlo Park! ""BT Properties""",https://sfbay.craigslist.org/pen/apa/d/menlo-park-1-bedroom-1-bathroom-in/7161259740.html,2020-07-17,16:09,$2195,menlo park,True,None,1,None
california,sfbay,pen,apts & housing for rent,7158625441,7132050019,"Beautiful Old Palo Alto Home - 3bd, 3ba, 2,554 sf",https://sfbay.craigslist.org/pen/apa/d/palo-alto-beautiful-old-palo-alto-home/7158625441.html,2020-07-13,10:41,$10500,palo alto,True,None,3,2554ft2
california,sfbay,pen,apts & housing for rent,7153065757,None,Charming Charming 4 Bedroom 2 Bath in Menlo Park,https://sfbay.craigslist.org/pen/apa/d/atherton-charming-charming-4-bedroom-2/7153065757.html,2020-07-17,07:49,$5300,menlo park,True,None,4,1400ft2
california,sfbay,pen,apts & housing for rent,7152296207,7058056541,3-bedroom house on the border of Atherton,https://sfbay.craigslist.org/pen/apa/d/atherton-3-bedroom-house-on-the-border/7152296207.html,2020-07-17,13:32,$3795,redwood city,True,None,3,None
california,sfbay,pen,apts & housing for rent,7161696946,7141630977,Outstanding 4 bedroom home in Prime Community Center!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-outstanding-4-bedroom-home-in/7161696946.html,2020-07-18,12:02,$6995,palo alto,True,None,4,2100ft2
california,sfbay,pen,apts & housing for rent,7157799142,3959945998,"LOVELY ONE BR/BA, DIRECTLY ACROSS FROM STANFORD",https://sfbay.craigslist.org/pen/apa/d/palo-alto-lovely-one-br-ba-directly/7157799142.html,2020-07-17,07:53,$2695,palo alto,True,None,1,700ft2
california,sfbay,pen,apts & housing for rent,7158612668,7087795737,Willow Manor Apartments!!! Great apartment for rent,https://sfbay.craigslist.org/pen/apa/d/menlo-park-willow-manor-apartments/7158612668.html,2020-07-13,10:24,$2995,menlo park,True,None,2,970ft2
california,sfbay,pen,apts & housing for rent,7161153874,7087795737,Willow Manor Apartments!!!,https://sfbay.craigslist.org/pen/apa/d/menlo-park-willow-manor-apartments/7161153874.html,2020-07-17,13:17,$2995,menlo park,True,None,2,870ft2
california,sfbay,pen,apts & housing for rent,7162196671,7087795737,Willow Manor Apartments - One Month Free!!!,https://sfbay.craigslist.org/pen/apa/d/menlo-park-willow-manor-apartments-one/7162196671.html,2020-07-19,11:28,$2995,menlo park,True,None,2,970ft2
california,sfbay,pen,apts & housing for rent,7154209000,7138165430,"2BD bungalow, 2 blocks from Stanford",https://sfbay.craigslist.org/pen/apa/d/stanford-2bd-bungalow-2-blocks-from/7154209000.html,2020-07-16,11:33,$3600,palo alto,True,None,2,800ft2
california,sfbay,pen,apts & housing for rent,7151399365,4572614536,Charming 1BR/1BA in College Terrace Great Location in Palo Alto,https://sfbay.craigslist.org/pen/apa/d/stanford-charming-1br-1ba-in-college/7151399365.html,2020-07-13,14:51,$2850,palo alto,True,None,1,None
california,sfbay,pen,apts & housing for rent,7161838054,None,Brand New Modern Home 2 block from Stanford - 3 Bd 2 Bth - 2,https://sfbay.craigslist.org/pen/apa/d/stanford-brand-new-modern-home-2-block/7161838054.html,2020-07-18,15:50,$6850,palo alto,True,None,3,1830ft2
california,sfbay,pen,apts & housing for rent,7147626033,4510730173,Craftsman house in Palo Alto,https://sfbay.craigslist.org/pen/apa/d/stanford-craftsman-house-in-palo-alto/7147626033.html,2020-07-17,20:30,$5200,palo alto,True,None,3,1200ft2
california,sfbay,pen,apts & housing for rent,7161957943,4629028207,MOVE-IN SPECIAL: Perfect Location-Fully Furnished Apt next to Stanford,https://sfbay.craigslist.org/pen/apa/d/stanford-move-in-special-perfect/7161957943.html,2020-07-18,21:53,$2795,palo alto,True,None,1,750ft2
california,sfbay,pen,apts & housing for rent,7159006451,5073524895,"2Br. 1ba. in 4-Plex, College Terrace, Palo Alto",https://sfbay.craigslist.org/pen/apa/d/palo-alto-2br-1ba-in-4-plex-college/7159006451.html,2020-07-14,02:41,$2990,palo alto,True,None,2,700ft2
california,sfbay,pen,apts & housing for rent,7161924393,None,1 br/ba Cottage w/ Pool in Professorville,https://sfbay.craigslist.org/pen/apa/d/palo-alto-1-br-ba-cottage-pool-in/7161924393.html,2020-07-18,19:28,$2150,palo alto,True,None,1,281ft2
california,sfbay,pen,apts & housing for rent,7161890684,7010361764,Sunny Studio Close to Stanford,https://sfbay.craigslist.org/pen/apa/d/stanford-sunny-studio-close-to-stanford/7161890684.html,2020-07-18,17:48,$1990,palo alto,True,None,1,300ft2
california,sfbay,pen,apts & housing for rent,7148742752,7088503828,Well Located Single-Family Home in Palo Alto,https://sfbay.craigslist.org/pen/apa/d/palo-alto-well-located-single-family/7148742752.html,2020-07-17,13:39,$4200,palo alto,True,None,2,None
california,sfbay,pen,apts & housing for rent,7158753309,7133651289,Move in Now,https://sfbay.craigslist.org/pen/apa/d/menlo-park-move-in-now/7158753309.html,2020-07-13,13:35,$5000,menlo park,True,None,3,1650ft2
california,sfbay,pen,apts & housing for rent,7158714425,7149965939,Lovely 4 bed/2 bath home+Cottage in Community Center/Crescent Park,https://sfbay.craigslist.org/pen/apa/d/palo-alto-lovely-4-bed-2-bath/7158714425.html,2020-07-13,12:38,$4950,palo alto,True,None,4,None
california,sfbay,pen,apts & housing for rent,7158356329,7150083292,"Cottage, freshly painted",https://sfbay.craigslist.org/pen/apa/d/palo-alto-cottage-freshly-painted/7158356329.html,2020-07-12,21:39,$3950,Menlo Park Willows,True,None,2,1350ft2
california,sfbay,pen,apts & housing for rent,7159685213,7096847893,Beautiful Spacious Home for Rent in Palo Alto **ONE MONTH FREE**,https://sfbay.craigslist.org/pen/apa/d/palo-alto-beautiful-spacious-home-for/7159685213.html,2020-07-15,07:15,$7995,palo alto,True,None,3,None
california,sfbay,pen,apts & housing for rent,7161400343,7096847893,Beautiful Spacious Home for Rent in Palo Alto **ONE MONTH FREE**,https://sfbay.craigslist.org/pen/apa/d/palo-alto-beautiful-spacious-home-for/7161400343.html,2020-07-17,23:46,$7995,palo alto,True,None,3,None
california,sfbay,pen,apts & housing for rent,7158334494,7112078649,1/1 right by University Ave,https://sfbay.craigslist.org/pen/apa/d/palo-alto-1-1-right-by-university-ave/7158334494.html,2020-07-12,20:31,$2700,palo alto,True,None,None,500ft2
california,sfbay,pen,apts & housing for rent,7160794119,7128943868,"1ba, College Terrace, Walk To Stanford, Cozy, Beautiful, Renovated",https://sfbay.craigslist.org/pen/apa/d/stanford-1ba-college-terrace-walk-to/7160794119.html,2020-07-17,00:25,$2995,palo alto,True,None,1,525ft2
california,sfbay,pen,apts & housing for rent,7155966787,7151898400,💖💖GREAT Old Palo Alto LOCATION!💖💖,https://sfbay.craigslist.org/pen/apa/d/palo-alto-great-old-palo-alto-location/7155966787.html,2020-07-15,17:12,$3400,palo alto,True,None,2,None
california,sfbay,pen,apts & housing for rent,7160159383,None,Silicon Valley fantastic rental.\,https://sfbay.craigslist.org/pen/apa/d/atherton-silicon-valley-fantastic-rental/7160159383.html,2020-07-15,20:53,$7200,menlo park,True,None,3,2140ft2
california,sfbay,pen,apts & housing for rent,7159439214,7066031328,Newly Renovated 1 Br Garage Apartment in Old Palo Alto,https://sfbay.craigslist.org/pen/apa/d/palo-alto-newly-renovated-1-br-garage/7159439214.html,2020-07-14,15:46,$3750,palo alto,True,None,1,550ft2
california,sfbay,pen,apts & housing for rent,7159519946,7108927686,1 Bedroom/1 Bathroom Apartment for Rent,https://sfbay.craigslist.org/pen/apa/d/menlo-park-1-bedroom-1-bathroom/7159519946.html,2020-07-14,18:41,$2700,menlo park,False,None,1,None
california,sfbay,pen,apts & housing for rent,7151784090,None,Luxury Atherton Home on Huge Lot,https://sfbay.craigslist.org/pen/apa/d/menlo-park-luxury-atherton-home-on-huge/7151784090.html,2020-07-16,16:51,$15000,atherton,True,None,4,3400ft2
california,sfbay,pen,apts & housing for rent,7162340205,5637647094,Completely Remodeled Home in Old PA,https://sfbay.craigslist.org/pen/apa/d/completely-remodeled-home-in-old-pa/7162340205.html,2020-07-19,15:29,$6250,palo alto,True,None,2,1100ft2
california,sfbay,pen,apts & housing for rent,7159481013,None,4BR/3BA Menlo Park House and Cottage for Rent,https://sfbay.craigslist.org/pen/apa/d/menlo-park-4br-3ba-menlo-park-house-and/7159481013.html,2020-07-14,17:10,$5900,menlo park,True,None,4,1660ft2
california,sfbay,pen,apts & housing for rent,7154261559,6770129375,3 bedroom 2 bathroom home in College Terrace,https://sfbay.craigslist.org/pen/apa/d/stanford-3-bedroom-2-bathroom-home-in/7154261559.html,2020-07-17,22:54,$5000,palo alto,True,None,3,1208ft2
california,sfbay,pen,apts & housing for rent,7149088444,7143459184,4 Bedroom Luxury Palo Alto Home near Downtown,https://sfbay.craigslist.org/pen/apa/d/palo-alto-4-bedroom-luxury-palo-alto/7149088444.html,2020-07-16,16:52,$12000,palo alto,True,None,4,3092ft2
california,sfbay,pen,apts & housing for rent,7149060099,None,"Clean Save comfortable sweet home new A/C, heater",https://sfbay.craigslist.org/pen/apa/d/palo-alto-clean-save-comfortable-sweet/7149060099.html,2020-07-15,16:16,$2500,palo alto,True,None,1,540ft2
california,sfbay,pen,apts & housing for rent,7160928245,7136606015,College Terrace - Available as furnished for $8200/month!,https://sfbay.craigslist.org/sby/apa/d/stanford-college-terrace-available-as/7160928245.html,2020-07-17,08:16,$8000,Palo Alto,True,None,4,1775ft2
california,sfbay,pen,apts & housing for rent,7160795722,7136745604,"1ba Potentialy 880sf, Remodeled House, W&D, College Terrace,~Stanford",https://sfbay.craigslist.org/pen/apa/d/stanford-1ba-potentialy-880sf-remodeled/7160795722.html,2020-07-17,00:44,$3495,palo alto,True,None,2,700ft2
california,sfbay,pen,apts & housing for rent,7158673688,7125990721,Large and Beautiful 1BR/1BA in Perfect Location,https://sfbay.craigslist.org/pen/apa/d/palo-alto-large-and-beautiful-1br-1ba/7158673688.html,2020-07-18,09:52,$3300,palo alto,True,None,1,800ft2
california,sfbay,pen,apts & housing for rent,7156675186,7016149368,When Minutes Matter... Live @ 322 College Near Downtown Palo Alto!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-when-minutes-matter-live-322/7156675186.html,2020-07-15,13:28,$3495,palo alto,True,None,2,None
california,sfbay,pen,apts & housing for rent,7156911846,None,Location Location Location - Palo Alto!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-location-location-location/7156911846.html,2020-07-15,13:28,$3495,palo alto,True,None,2,None
california,sfbay,pen,apts & housing for rent,7157177895,None,It's All About The Location @ 322 College Avenue!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-its-all-about-the-location/7157177895.html,2020-07-15,13:28,$2700,palo alto,True,None,1,None
california,sfbay,pen,apts & housing for rent,7159988676,None,Minutes to Downtown Palo Alto!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-minutes-to-downtown-palo-alto/7159988676.html,2020-07-15,14:22,$3495,palo alto,True,None,2,None
california,sfbay,pen,apts & housing for rent,7159994084,None,Love Where You Live @ 322 College Avenue in Palo Alto!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-love-where-you-live-322/7159994084.html,2020-07-15,14:32,$2700,palo alto,True,None,1,None
california,sfbay,pen,apts & housing for rent,7146441614,None,Charming 3 Bedroom Home In Menlo Park,https://sfbay.craigslist.org/pen/apa/d/menlo-park-charming-3-bedroom-home-in/7146441614.html,2020-07-15,18:47,$3795,menlo park,True,None,3,None
california,sfbay,pen,apts & housing for rent,7160372518,7147878795,Menlo Park Bungalow,https://sfbay.craigslist.org/pen/apa/d/menlo-park-menlo-park-bungalow/7160372518.html,2020-07-16,09:20,$4200,menlo park,True,None,1,720ft2
california,sfbay,pen,apts & housing for rent,7160795275,7136750975,"1ba Totally Remodeled Cottage, W&D, College Terrace (Walk to Stanford)",https://sfbay.craigslist.org/pen/apa/d/stanford-1ba-totally-remodeled-cottage/7160795275.html,2020-07-17,00:49,$2995,palo alto,True,None,1,465ft2
california,sfbay,pen,apts & housing for rent,7155674300,7120783635,College Terrace 1br w/ private balcony. Water included!,https://sfbay.craigslist.org/pen/apa/d/stanford-college-terrace-1br-private/7155674300.html,2020-07-17,14:21,$2145,palo alto,True,None,1,330ft2
california,sfbay,pen,apts & housing for rent,7148812175,7120793498,Charming 1 BR Cottage - Fireplace - Blocks From Stanford University,https://sfbay.craigslist.org/pen/apa/d/stanford-charming-1-br-cottage/7148812175.html,2020-07-17,14:21,$2695,palo alto,True,None,1,675ft2
california,sfbay,pen,apts & housing for rent,7161200208,7144594744,Spacious 1 Bedroom 1 Bath in Palo Alto,https://sfbay.craigslist.org/pen/apa/d/palo-alto-spacious-1-bedroom-1-bath-in/7161200208.html,2020-07-17,14:32,$2200,palo alto,True,None,1,None
california,sfbay,pen,apts & housing for rent,7160691833,7107228428,1 Bedroom Private Cottage w/Chef's Kitchen & Laundry,https://sfbay.craigslist.org/pen/apa/d/palo-alto-1-bedroom-private-cottage/7160691833.html,2020-07-16,17:37,$2650,menlo park,True,None,1,500ft2
california,sfbay,pen,apts & housing for rent,7159903225,None,Executive style cottage,https://sfbay.craigslist.org/pen/apa/d/palo-alto-executive-style-cottage/7159903225.html,2020-07-15,12:13,$2800,menlo park,True,None,1,725ft2
california,sfbay,pen,apts & housing for rent,7158117791,None,Cozy Cottage in Palo Alto for single occupancy,https://sfbay.craigslist.org/pen/apa/d/palo-alto-cozy-cottage-in-palo-alto-for/7158117791.html,2020-07-18,19:17,$1750,palo alto,True,None,1,150ft2
california,sfbay,pen,apts & housing for rent,7161227827,None,"In the heart of Palo Alto / 4 Br / 3,5 Ba / Gated parking on property",https://sfbay.craigslist.org/pen/apa/d/palo-alto-in-the-heart-of-palo-alto-4/7161227827.html,2020-07-17,15:39,$8000,palo alto,True,None,4,None
